Tweet_Id,Tweet,Tweet_Değiştirilmiş,Tweet_Tarih,Kullanıcı_Id,Kullanıcı_Adı,Dil
1594393489361412096,@acharad7 @ankara_kusu İşte bu doğru yanıt,    İşte bu doğru yanıt,2022-11-20 18:13:24+00:00,938679365960953856,Ahmet yildirim,tr
1594393374345527296,"@Kasim0666 @ankara_kusu Bizim derdimiz sadece dış politika.
Bugün böyle yarın oyna değil..sağlam ve duyarlı dış pol… https://t.co/3QcsZeZkQR",    Bizim derdimiz sadece dış politika  Bugün böyle yarın oyna değil sağlam ve duyarlı dış pol   ,2022-11-20 18:12:57+00:00,938679365960953856,Ahmet yildirim,tr
1594392708507963393,@ankara_kusu Sırada Esad var.,  Sırada Esad var ,2022-11-20 18:10:18+00:00,1038563009273233408,Basat Berg (Ateist Çoban),tr
1594392566253948929,@ankara_kusu @Akparti @yeniakit @Ahaber tez zamanda gidin bu ülkeden,        tez zamanda gidin bu ülkeden,2022-11-20 18:09:44+00:00,1435166925236097025,Bank of Turkish,tr
1594392047305207810,"@ankara_kusu Rabia 4 demek . tek devlet,tek vatan,tek millet ve tek bayrak",  Rabia   demek   tek devlet tek vatan tek millet ve tek bayrak,2022-11-20 18:07:41+00:00,1393415605966024705,Musab Çorum,tr
1594390861562802176,@ankara_kusu İşin gücün fitne fücur sen önce ahmet abinin yüzüne tükür sonra şeref namus sözü verip şerefini namusu… https://t.co/FSxyAfbkjT,  İşin gücün fitne fücur sen önce ahmet abinin yüzüne tükür sonra şeref namus sözü verip şerefini namusu   ,2022-11-20 18:02:58+00:00,1531971130046701569,Kuzey,tr
1594390414454407175,"SAİME BEBEK

Ankara 3. Bölge (Sincan)

MHP @yasaryldrmMHP @HaberalErkan
CHP @profdrhalukkoc @ChpNihatYesil… https://t.co/ms1Fc05GE6",SAİME BEBEK  Ankara   Bölge  Sincan   MHP     CHP       ,2022-11-20 18:01:11+00:00,1567412836397207554,Anjelicnl,tr
1594389886760624129,@ankara_kusu Rabia’yı düdüklediler 🤣🤣🤣🤣🤣🤣🤣,  Rabia yı düdüklediler 🤣🤣🤣🤣🤣🤣🤣,2022-11-20 17:59:05+00:00,877102557927268353,Mehmet Yıldırım,tr
1594386218137292800,@izzetzkan161 @ankara_kusu @yeniakit Ölü taklidi yapıyorlar.,      Ölü taklidi yapıyorlar ,2022-11-20 17:44:31+00:00,752132832,Gülden🌹Albay #ATA🇹🇷,tr
1594383747914383363,@ankara_kusu Pkkya dhkpcye Fetöye daha sıkı sarılasınız diye götürmüştür,  Pkkya dhkpcye Fetöye daha sıkı sarılasınız diye götürmüştür,2022-11-20 17:34:42+00:00,1573250121759969280,Kandıralı,tr
1594379520114671620,VERTICAL MANOEUVRING ALERT : At time Sun Nov 20 17:13:53 2022 #THY4FR   was  manoeuvering vertically (altchange=135… https://t.co/xzi8xjal7o,VERTICAL MANOEUVRING ALERT   At time Sun Nov           was  manoeuvering vertically  altchange   ,2022-11-20 17:17:54+00:00,892059375426297858,Radarspotters Assistant,tr
1594379087904215043,"@Eylemselalan Zürih, Heidelberg, Hamburg, İzmir ve Ankara ile konuşurum ben de. 😄💜 Başka seviyorum, anlayamaz herkes.",  Zürih  Heidelberg  Hamburg  İzmir ve Ankara ile konuşurum ben de  😄💜 Başka seviyorum  anlayamaz herkes ,2022-11-20 17:16:11+00:00,935202601347534848,Özge Yücel,tr
1594376448273432583,@ankara_kusu @yeniakit https://t.co/0z8fwDbzxq cevap bekliyorum.,      cevap bekliyorum ,2022-11-20 17:05:42+00:00,752132832,Gülden🌹Albay #ATA🇹🇷,tr
1594376347715002369,@CUMAcCcCUMA @ankara_kusu Önümüzdeki seçimde ben yine sisi ye oy vereceğim:)))),    Önümüzdeki seçimde ben yine sisi ye oy vereceğim ,2022-11-20 17:05:18+00:00,1474650926510223360,sevgi,tr
1594375442013855750,"Profilimde ve reelimde acik kimlikliyim sukurler olsun da ankara agir ceza da, 17 yasindaki kiz cocugunu ali koyma… https://t.co/xkyp7M6R72",Profilimde ve reelimde acik kimlikliyim sukurler olsun da ankara agir ceza da    yasindaki kiz cocugunu ali koyma   ,2022-11-20 17:01:42+00:00,1538995175149780992,Ayda JC✝️,tr
1594375186672848897,@ankara_kusu Devlet çıkarı üçün:)))),  Devlet çıkarı üçün ,2022-11-20 17:00:41+00:00,1474650926510223360,sevgi,tr
1594374206661267460,@ankara_kusu Neden anormal birşeymiş gibi şaşırıyorsunuz? Bence durumunuz tayyipten daha vahim...,  Neden anormal birşeymiş gibi şaşırıyorsunuz  Bence durumunuz tayyipten daha vahim ,2022-11-20 16:56:47+00:00,991715268605988865,Hakan,tr
1594373762090246145,@ankara_kusu Oglum Mevlüt sil hemen,  Oglum Mevlüt sil hemen,2022-11-20 16:55:01+00:00,2250813703,Kubi-Bossi,tr
1594372329928556545,"@ankara_kusu ekvador rüşveti kabul etse karşılıklı gollü mis gibi maç olacaktı, aveller",  ekvador rüşveti kabul etse karşılıklı gollü mis gibi maç olacaktı  aveller,2022-11-20 16:49:20+00:00,181442870,Gregg,tr
1594371569161502725,@ElifCan55046386 @GafgazHasan @MevlutCavusoglu 20 yıldır yalanlarla milleti kandırdınız. Bak ne yaparsanız yapın ar… https://t.co/7aal2Ju65N,        yıldır yalanlarla milleti kandırdınız  Bak ne yaparsanız yapın ar   ,2022-11-20 16:46:18+00:00,1300678823495729152,cengiz,tr
1594371364999274501,#hepsiburada 07.11.2022 de verdigim siparis bir hafta sonra sikayet kaydi olusturmam sayesinde [843497482] ayin 14… https://t.co/gSMkApjbva,    de verdigim siparis bir hafta sonra sikayet kaydi olusturmam sayesinde [ ] ayin    ,2022-11-20 16:45:30+00:00,779017494401019904,Gal,tr
1594371285047382017,@Diyarba87791825 @ankara_kusu Topa xwedê li tekeve ustîyê te binê te de bimîne inşallah cehş kurê cehş,    Topa xwedê li tekeve ustîyê te binê te de bimîne inşallah cehş kurê cehş,2022-11-20 16:45:10+00:00,1567923780676100096,Teyrebaz Baz,tr
1594370931174121476,@ankara_kusu @ErbakanFatih @zyapicioglu Ne desinler kardesleri sisiye 😂,      Ne desinler kardesleri sisiye 😂,2022-11-20 16:43:46+00:00,1575521108467630081,GSpartacus,tr
1594370715246989313,@vatan_sever1923 @ankara_kusu Olsun bunu firsata cevirmek de basari,    Olsun bunu firsata cevirmek de basari,2022-11-20 16:42:55+00:00,1594019386389630976,Levko,tr
1594369771402928131,"@ankara_kusu Dün dündür, bugün bugündür derler..",  Dün dündür  bugün bugündür derler ,2022-11-20 16:39:10+00:00,1268939254522052608,Yüksel Harman,tr
1594368917731803137,@ankara_kusu Ünsal Ban olayını açıklığa kavuşturun artık,  Ünsal Ban olayını açıklığa kavuşturun artık,2022-11-20 16:35:46+00:00,603430136,Şemsiyeci Şemsi ☔️,tr
1594368656628228100,@ankara_kusu Haksızlık karşısında konuşan dili şeytandır.! https://t.co/ztWl0Zk81l,  Haksızlık karşısında konuşan dili şeytandır   ,2022-11-20 16:34:44+00:00,1503364835265978372,Kendal Devrim,tr
1594367598879186946,@ankara_kusu Medyaları haberi vermediği için bir şey demiyorlar.,  Medyaları haberi vermediği için bir şey demiyorlar ,2022-11-20 16:30:32+00:00,2440583343,Mehmet,tr
1594367314928881665,@ankara_kusu Reis bu adama sağı gösterir solu sker,  Reis bu adama sağı gösterir solu sker,2022-11-20 16:29:24+00:00,1573250121759969280,Kandıralı,tr
1594365842032136195,"@DPFatmaYavuz @ankara_kusu Dün dündür ,bugün bugün",    Dün dündür  bugün bugün,2022-11-20 16:23:33+00:00,1401077240553742336,Zelal Yıldız,tr
1594363127071744001,"@06melihgokcek Ye dinazor ye, Ankara bitirdin şimdi İslam'ı ye",  Ye dinazor ye  Ankara bitirdin şimdi İslam ı ye,2022-11-20 16:12:45+00:00,1050105877,Kazim Akbal,tr
1594361815181545474,@ankara_kusu Dördüncünün (Rabia) gözü yaşlı. 🥴🥴,  Dördüncünün  Rabia  gözü yaşlı  🥴🥴,2022-11-20 16:07:33+00:00,50669558,Prof. Dr. Cahil Cahilov,tr
1594361383650750465,@ankara_kusu Ben engelledim kafam rahat.,  Ben engelledim kafam rahat ,2022-11-20 16:05:50+00:00,752132832,Gülden🌹Albay #ATA🇹🇷,tr
1594360597663342592,"@ankara_kusu Cumhurbaşkanı değil o, Kılıştaroğlu…",  Cumhurbaşkanı değil o  Kılıştaroğlu ,2022-11-20 16:02:42+00:00,1066055218805334017,Özgür Dobruca,tr
1594359422394007554,@ankara_kusu Şehit rabiya’ya ihanet değilmi bu şimdi?,  Şehit rabiya ya ihanet değilmi bu şimdi ,2022-11-20 15:58:02+00:00,1528438671883526146,Şinasi,tr
1594355939674554369,@ankara_kusu Bu zamana kadar soyledigin ne tuttu ki bu tutsun yalanci herif,  Bu zamana kadar soyledigin ne tuttu ki bu tutsun yalanci herif,2022-11-20 15:44:12+00:00,1149413671296274439,B. 🇬🇧,tr
1594354952675139584,"Ankara güzel bir yer mi ya bu ara çok görüyorum time’ımda? Ben 1 kez gittim, aspava ve garip cadde isimleri kaldı s… https://t.co/ZATYexw9de",Ankara güzel bir yer mi ya bu ara çok görüyorum time ımda  Ben   kez gittim  aspava ve garip cadde isimleri kaldı s   ,2022-11-20 15:40:17+00:00,1544017005799424000,Merve,tr
1594354186996572162,@ankara_kusu Diktatörden yana nasibimiz çok bol!!!,  Diktatörden yana nasibimiz çok bol ,2022-11-20 15:37:14+00:00,1167780199771049987,Gülhan Gül Akyüz,tr
1594352975736360960,@ankara_kusu @gokhanozbek Benim duyumum; E. İmamoğlunun kendi isteğiyle çekilmiṣ olması yönünde. T. Çömezin partiye… https://t.co/evqehVQwZK,    Benim duyumum  E  İmamoğlunun kendi isteğiyle çekilmiṣ olması yönünde  T  Çömezin partiye   ,2022-11-20 15:32:25+00:00,797963642,Cemil Genc,tr
1594351330487054337,@ArielBurakKapln Hocam bizim akrabaların bazıları ortaokulu doğru dürüst bitirmeden çalışmaya başladı sonrasında o… https://t.co/ZwEiExwpwr,  Hocam bizim akrabaların bazıları ortaokulu doğru dürüst bitirmeden çalışmaya başladı sonrasında o   ,2022-11-20 15:25:53+00:00,1106872746137538560,~06_KING 👑,tr
1594349471667740672,"Seçimler yaklaşırken işgalci Türk devleti yeni bir film çekiyor. Oyuncular da Ankara, Kandil ve İmralı'dan. Mesele… https://t.co/QA64TOINvm",Seçimler yaklaşırken işgalci Türk devleti yeni bir film çekiyor  Oyuncular da Ankara  Kandil ve İmralı dan  Mesele   ,2022-11-20 15:18:30+00:00,1382439579412791297,Dilovan Ali,tr
1594349205593677835,VERTICAL MANOEUVRING ALERT : At time Sun Nov 20 15:13:26 2022 #THY1WE   was  manoeuvering vertically (altchange=417… https://t.co/IKWt3tR8HU,VERTICAL MANOEUVRING ALERT   At time Sun Nov           was  manoeuvering vertically  altchange   ,2022-11-20 15:17:26+00:00,892059375426297858,Radarspotters Assistant,tr
1594348227381579777,@Gamsizm @Ejderha İstanbul'dan farkı yok.  Sebze meyve örneğin Ankara'da daha ucuzdur. Türklerin yoğun olduğu pazar… https://t.co/olulg6Dyt2,    İstanbul dan farkı yok   Sebze meyve örneğin Ankara da daha ucuzdur  Türklerin yoğun olduğu pazar   ,2022-11-20 15:13:33+00:00,1519616295574151168,muuood,tr
1594346375516504067,@ankara_kusu İmamoğlu olması lazim çünkü onun dışındaki kimse Erdoğan'ı YENEMEZ,  İmamoğlu olması lazim çünkü onun dışındaki kimse Erdoğan ı YENEMEZ,2022-11-20 15:06:12+00:00,1575521108467630081,GSpartacus,tr
1594346152492572673,@ankara_kusu ekmeleddin vardı İstikal marşımıza bir şairin şiiri diyordu ona benzer ithal biri hazırdır amerikada K… https://t.co/NRvcP1gsEw,  ekmeleddin vardı İstikal marşımıza bir şairin şiiri diyordu ona benzer ithal biri hazırdır amerikada K   ,2022-11-20 15:05:18+00:00,1003059558594629632,oguzh.,tr
1594345033968529408,"Die Linke Eşbaşkanı: ""Türkiye bu gece ağır şekilde Rojava'yı bombaladı. Erdoğan, İslam Devleti (IŞİD) ile savaşanla… https://t.co/dyspnK8ej3",Die Linke Eşbaşkanı   Türkiye bu gece ağır şekilde Rojava yı bombaladı  Erdoğan  İslam Devleti  IŞİD  ile savaşanla   ,2022-11-20 15:00:52+00:00,1434905465654218752,Nizar Buldan,tr
1594335064334155782,@HurAyse @raynor_ankara Yok onun gerçek adı Jim. Asimile olmuş. Ama arkadaşları hala Jim der ona.,    Yok onun gerçek adı Jim  Asimile olmuş  Ama arkadaşları hala Jim der ona ,2022-11-20 14:21:15+00:00,3666686355,Mr. Cövdet,tr
1594332835015700481,@yalcin1321 @HalilKa22097920 @ankara_kusu Babası beş kuruş etmez ki,      Babası beş kuruş etmez ki,2022-11-20 14:12:23+00:00,1077119753037197312,illegal 024,tr
1594313169304178690,@hacer_inn Keşke şuan Ankara’da olsaydım 😔,  Keşke şuan Ankara da olsaydım 😔,2022-11-20 12:54:15+00:00,1136537336932708352,avukatımsı,tr
1594311513921048577,"GOAL! Ankara Demirspor in Turkey 2. Lig: Kirmizi
Ankara Demirspor 3-1 Karacabey Birlikspor
GOAL! Iskenderunspor A.Ş… https://t.co/ELiVnDMFen",GOAL  Ankara Demirspor in Turkey   Lig  Kirmizi Ankara Demirspor   Karacabey Birlikspor GOAL  Iskenderunspor A Ş   ,2022-11-20 12:47:40+00:00,1099404276114358272,Football Live Scores,tr
1594303187959263237,"ODTÜ’lülerin Fuat abisi hayatını kaybetti

Ankara 100. Yıl Mahallesi'nde uzun yıllardır esnaf olan ve öğrencilerin… https://t.co/ZRsJOukKyU",ODTÜ lülerin Fuat abisi hayatını kaybetti  Ankara   Yıl Mahallesi nde uzun yıllardır esnaf olan ve öğrencilerin   ,2022-11-20 12:14:35+00:00,61020403,DW Türkçe,tr
1594301407296880641,"GOAL! Karacabey Birlikspor in Turkey 2. Lig: Kirmizi
Ankara Demirspor 2-1 Karacabey Birlikspor",GOAL  Karacabey Birlikspor in Turkey   Lig  Kirmizi Ankara Demirspor   Karacabey Birlikspor,2022-11-20 12:07:30+00:00,1099404276114358272,Football Live Scores,tr
1594298128303366144,Dün Ankara’da Çetin Uygur ve arkadaşları bir araya geldi. Maden Mühendisleri Odası/TMMOB’den Yeraltı Maden-İş’e eme… https://t.co/EZtgSEkJZA,Dün Ankara da Çetin Uygur ve arkadaşları bir araya geldi  Maden Mühendisleri Odası TMMOB den Yeraltı Maden İş e eme   ,2022-11-20 11:54:29+00:00,1900183765,Makar,tr
1594298123698032642,"@Asitrend Küçük kızımızın peşinden koşmacalarda, Jimnastik kursu ANKARA, selamlar Sermet Abi ve tüm @Asitrend Akden… https://t.co/Esw8VyS7YD",  Küçük kızımızın peşinden koşmacalarda  Jimnastik kursu ANKARA  selamlar Sermet Abi ve tüm   Akden   ,2022-11-20 11:54:27+00:00,1280838135996448768,Maisières,tr
1594295081930215424,"4-Çiftçi, “Gece 03.00 sıralarıydı. Üçünü de getirdiler. Elleri kelepçeliydi. İdama tanıklık eden 10 kadar kişi vard… https://t.co/cbXuS6uGiv", Çiftçi   Gece   sıralarıydı  Üçünü de getirdiler  Elleri kelepçeliydi  İdama tanıklık eden   kadar kişi vard   ,2022-11-20 11:42:22+00:00,1543845155769384960,Kurtalan Canpolat,tr
1594295075139469312,"2-Ankara Belediyesi Mezarlıklar Başimamı Seyit Çiftçi, 40 yıl sonra Deniz Gezmiş, Yusuf Aslan ve Hüseyin İnan’ı ida… https://t.co/PiPepqRcHM", Ankara Belediyesi Mezarlıklar Başimamı Seyit Çiftçi    yıl sonra Deniz Gezmiş  Yusuf Aslan ve Hüseyin İnan ı ida   ,2022-11-20 11:42:21+00:00,1543845155769384960,Kurtalan Canpolat,tr
1594294448229298177,"GOAL! Ankara Demirspor in Turkey 2. Lig: Kirmizi
Ankara Demirspor 2-0 Karacabey Birlikspor
GOAL! Van BB in Turkey 2… https://t.co/SqUgkN1Dmv",GOAL  Ankara Demirspor in Turkey   Lig  Kirmizi Ankara Demirspor   Karacabey Birlikspor GOAL  Van BB in Turkey    ,2022-11-20 11:39:51+00:00,1099404276114358272,Football Live Scores,tr
1594293679090413569,"GOAL! Ankara Demirspor in Turkey 2. Lig: Kirmizi
Ankara Demirspor 2-0 Karacabey Birlikspor
GOAL! Obolon'-Brovar in… https://t.co/pAMNYGYa0x",GOAL  Ankara Demirspor in Turkey   Lig  Kirmizi Ankara Demirspor   Karacabey Birlikspor GOAL  Obolon Brovar in   ,2022-11-20 11:36:48+00:00,1099404276114358272,Football Live Scores,tr
1594291170435207168,@RKurdish71 @ankara_kusu Pkk tvlerini izlemeye devam et,    Pkk tvlerini izlemeye devam et,2022-11-20 11:26:50+00:00,1384236566,💛💙 Fatih 🇹🇷 🇳🇴,tr
1594291132296564737,"GOAL! Ankara Demirspor in Turkey 2. Lig: Kirmizi
Ankara Demirspor 1-0 Karacabey Birlikspor
GOAL! Sreenidi Deccan in… https://t.co/AfRD4AJRJr",GOAL  Ankara Demirspor in Turkey   Lig  Kirmizi Ankara Demirspor   Karacabey Birlikspor GOAL  Sreenidi Deccan in   ,2022-11-20 11:26:41+00:00,1099404276114358272,Football Live Scores,tr
1594287061158092800,@VeysiCe Lise basketbol maclarimiz muhtesemdi. Hatirlamak bile mutlu etti su an. Ankara https://t.co/Uea9AtE6Ah olu… https://t.co/IJNAwxCniQ,  Lise basketbol maclarimiz muhtesemdi  Hatirlamak bile mutlu etti su an  Ankara   olu   ,2022-11-20 11:10:30+00:00,2695750007,Özlem Jawher,tr
1594285430043713536,"@06melihgokcek Ya sen,yıllarca Ankara’yı milletin gözüne baka baka nasıl soydun?",  Ya sen yıllarca Ankara yı milletin gözüne baka baka nasıl soydun ,2022-11-20 11:04:01+00:00,2821515593,Ali P,tr
1594283973588516864,@Kafabinbes @aykiricomtr Ankara’da daha çok. Tespit gibi tespit 👏,    Ankara da daha çok  Tespit gibi tespit 👏,2022-11-20 10:58:14+00:00,204266640,rmuen,tr
1594282346282450944,@usta4006 @EfsaneFenerli75 @S_Ercan1907 @mhmtskryfb1907 Ah bu gurbet sjsjsjsj bak bu fotoğrafta Subliminal Mesaj var ANKARA HAN yazısı 🤔,        Ah bu gurbet sjsjsjsj bak bu fotoğrafta Subliminal Mesaj var ANKARA HAN yazısı 🤔,2022-11-20 10:51:46+00:00,1235519065529241602,Baris,tr
1594279162835271681,🔥 Ev almak isteyenler dikkat. Gerçeği sosyal medyadan öğrendi: Ankara'da ev almak isteyen bir kişinin başına beklen… https://t.co/g1If40gWiv,🔥 Ev almak isteyenler dikkat  Gerçeği sosyal medyadan öğrendi  Ankara da ev almak isteyen bir kişinin başına beklen   ,2022-11-20 10:39:07+00:00,973432304336101376,TR TUBE,tr
1594278775008727042,@yuruyenkahve_ @behzatuygur Büyük ihtimalle Ankara' da.,    Büyük ihtimalle Ankara  da ,2022-11-20 10:37:34+00:00,103710691,Emin Şimşek,tr
1594272246180335618,@RKurdish71 @ankara_kusu Sen nerde inceledin? Pkk televizyonlarinda mi,    Sen nerde inceledin  Pkk televizyonlarinda mi,2022-11-20 10:11:38+00:00,1384236566,💛💙 Fatih 🇹🇷 🇳🇴,tr
1594269759301992450,@RKurdish71 @350HUN @ankara_kusu Terørist øldurulen! Kurt mu turk mu diye bomba inerken kimlik kontrolu yapmiyor! M… https://t.co/t585pNxqy9,      Terørist øldurulen  Kurt mu turk mu diye bomba inerken kimlik kontrolu yapmiyor  M   ,2022-11-20 10:01:45+00:00,1384236566,💛💙 Fatih 🇹🇷 🇳🇴,tr
1594269298616172544,@RKurdish71 @ankara_kusu Tsk sivil mi vuruyor akil yoksunu!!,    Tsk sivil mi vuruyor akil yoksunu ,2022-11-20 09:59:55+00:00,1384236566,💛💙 Fatih 🇹🇷 🇳🇴,tr
1594265817268604928,@ankara_kusu Üzüldünmü kuş,  Üzüldünmü kuş,2022-11-20 09:46:05+00:00,1089148162110033920,mahmut kara69🇹🇷,tr
1594262302219452418,🔥 Mehmet Şimşek Ali Babacan görüşmesi Ankara’yı karıştırdı: Eski Başbakan Yardımcısı Mehmet Şimşek ve DEVA Partisi… https://t.co/yDPLW03pYG,🔥 Mehmet Şimşek Ali Babacan görüşmesi Ankara yı karıştırdı  Eski Başbakan Yardımcısı Mehmet Şimşek ve DEVA Partisi   ,2022-11-20 09:32:07+00:00,973432304336101376,TR TUBE,tr
1594261214795771904,"@ankara_kusu İTO dan hiç haber vermedin o sonuç ne oldu kuş, tüylerinimi yoldular yoksa 😂😂😂",  İTO dan hiç haber vermedin o sonuç ne oldu kuş  tüylerinimi yoldular yoksa 😂😂😂,2022-11-20 09:27:48+00:00,303960603,🇹🇷 𐰃𐰾𐰢𐰀𐰃𐰠∶𐰆𐰖𐰣 🇹🇷,tr
1594256289634418689,@ankara_kusu Pere tinne olunca.. ayrilik mesrudur bu tiplerde,  Pere tinne olunca  ayrilik mesrudur bu tiplerde,2022-11-20 09:08:13+00:00,1421881035009273858,Salman Karasoylu,tr
1594251217089474560,Ankara’ya azgınlık bombası atmışlar,Ankara ya azgınlık bombası atmışlar,2022-11-20 08:48:04+00:00,1420685312628559873,duchesse the deli paratoneri,tr
1594248596215537669,@ankara_kusu Desene sizin Havellerin Mekaplı ların Eteği tutuştu?,  Desene sizin Havellerin Mekaplı ların Eteği tutuştu ,2022-11-20 08:37:39+00:00,1561107495019597827,Kyigit,tr
1594246060796686336,"🔥 Boğaz'daki yalılar ne zaman su altında kalacak?: Ankara Üniversitesi'nden (AÜ) Prof. Dr. İhsan Çiçek, iklim değiş… https://t.co/ESyzLKWsBH",🔥 Boğaz daki yalılar ne zaman su altında kalacak  Ankara Üniversitesi nden  AÜ  Prof  Dr  İhsan Çiçek  iklim değiş   ,2022-11-20 08:27:35+00:00,973432304336101376,TR TUBE,tr
1594245660408061952,VERTICAL MANOEUVRING ALERT : At time Sun Nov 20 08:23:27 2022 #THY6WG   was  manoeuvering vertically (altchange=787… https://t.co/YS3yPqcyRC,VERTICAL MANOEUVRING ALERT   At time Sun Nov           was  manoeuvering vertically  altchange   ,2022-11-20 08:25:59+00:00,892059375426297858,Radarspotters Assistant,tr
1594244458773508096,@ankara_kusu Operasyon sırası sizede gelecek sabır,  Operasyon sırası sizede gelecek sabır,2022-11-20 08:21:13+00:00,1573250121759969280,Kandıralı,tr
1594242914489577472,MANOEUVRING ALERT : At time Sun Nov 20 08:12:05 2022 #QTR9K    was likely to be manoeuvring at FL360 26nm from BUK… https://t.co/yqg0Ak40HF,MANOEUVRING ALERT   At time Sun Nov            was likely to be manoeuvring at FL   nm from BUK   ,2022-11-20 08:15:05+00:00,892059375426297858,Radarspotters Assistant,tr
1594240941535141888,@kavakliderede Adı üstünde Ankara soğuk şehir 💦💨🧥🧦,  Adı üstünde Ankara soğuk şehir 💦💨🧥🧦,2022-11-20 08:07:14+00:00,559729195,Yusuf Kurtoğlu,tr
1594237333208973312,@zgdekli @ismailsaymaz Gülsat sen haklısın valla..ne amaçla söyledin anlamadım...sana bir kaç örnek vereyim..ben ol… https://t.co/USc8qOV19b,    Gülsat sen haklısın valla ne amaçla söyledin anlamadım sana bir kaç örnek vereyim ben ol   ,2022-11-20 07:52:54+00:00,938679365960953856,Ahmet yildirim,tr
1594231132035420160,@ankara_kusu Suriye sınırında ki takipcilerin kim aq. Magaralardan mi takip ediliyosun,  Suriye sınırında ki takipcilerin kim aq  Magaralardan mi takip ediliyosun,2022-11-20 07:28:15+00:00,1041216533995741184,Selcuk,tr
1594229189808623616,🔥 Her gün tıbbi cihaz alım ilanı yayınlanıyor. Şehir hastanesi eksik malzemeyle açıldı iddiası.: Açılışını Erdoğan’… https://t.co/YgmTfUp5nM,🔥 Her gün tıbbi cihaz alım ilanı yayınlanıyor  Şehir hastanesi eksik malzemeyle açıldı iddiası  Açılışını Erdoğan   ,2022-11-20 07:20:32+00:00,973432304336101376,TR TUBE,tr
1594228564676820992,@brahim31219697 @ankara_kusu Yani bu durumda kk erdogandan daha kötü sizin gözünüzde..peki neden kötü?,    Yani bu durumda kk erdogandan daha kötü sizin gözünüzde peki neden kötü ,2022-11-20 07:18:03+00:00,1336939502,Schiller,tr
1594227820007665665,@em9434b @ankara_kusu Sebebini ögrenebilirmiyim?..,    Sebebini ögrenebilirmiyim ,2022-11-20 07:15:06+00:00,1336939502,Schiller,tr
1594214529465991170,@Yasincivan79 Melih Gökçek i takip ediyorsun. Yaptığı dinazor parkını elestirebildin mi? Senin benim param onlar. A… https://t.co/I1D8KsTNwo,  Melih Gökçek i takip ediyorsun  Yaptığı dinazor parkını elestirebildin mi  Senin benim param onlar  A   ,2022-11-20 06:22:17+00:00,1487219761733939205,KONTROLMATİK - SMRTG ⚡⚡⚡,tr
1594205023205892096,gerçek bir ankaralıyı ankara bizzat kendi seçer. sizi seçtiğini de bir türlü bırakmamasından anlarsınız. koca şehir… https://t.co/qolG35VcWH,gerçek bir ankaralıyı ankara bizzat kendi seçer  sizi seçtiğini de bir türlü bırakmamasından anlarsınız  koca şehir   ,2022-11-20 05:44:31+00:00,3060802217,Dilara Güçlü,tr
1594189178039808000,MANOEUVRING ALERT : At time Sun Nov 20 04:38:42 2022 #THY50P   was likely to be manoeuvring at FL389 13nm from ZIR… https://t.co/QbXiF5vERf,MANOEUVRING ALERT   At time Sun Nov           was likely to be manoeuvring at FL   nm from ZIR   ,2022-11-20 04:41:33+00:00,892059375426297858,Radarspotters Assistant,tr
1594184759311114242,@ankara_kusu İran ile Türkiye arasındaki köprü 🙂,  İran ile Türkiye arasındaki köprü 🙂,2022-11-20 04:23:59+00:00,1517631907982368772,hakkı yenen polis,tr
1594176955993436161,VERTICAL MANOEUVRING ALERT : At time Sun Nov 20 03:50:00 2022 #SXS4JX   was  manoeuvering vertically (altchange=477… https://t.co/bdqCLnFk11,VERTICAL MANOEUVRING ALERT   At time Sun Nov           was  manoeuvering vertically  altchange   ,2022-11-20 03:52:59+00:00,892059375426297858,Radarspotters Assistant,tr
1594175438007435265,HOLDING PATTERN ALERT : At time Sun Nov 20 03:45:04 2022 #THY4SL was likely to be holding at FL111 7nm from ZIR Aki… https://t.co/sQ6yxatpZ5,HOLDING PATTERN ALERT   At time Sun Nov         was likely to be holding at FL   nm from ZIR Aki   ,2022-11-20 03:46:57+00:00,892059375426297858,Radarspotters Assistant,tr
1594126241262899200,"@yenisafak @_ibrahimaydemir Ekrem İmamoğlu, AKP’lilerin ayarını bozmaya devam ediyor! 
İstanbul AKP’den büyüktür !… https://t.co/XfwerOQFsc",    Ekrem İmamoğlu  AKP lilerin ayarını bozmaya devam ediyor   İstanbul AKP den büyüktür    ,2022-11-20 00:31:28+00:00,1323219211355852807,Gök Türk,tr
1594124132584935426,@23Nisanirem @ankara_kusu Hay senin gelmişini geçmişini bombalayım ya….,    Hay senin gelmişini geçmişini bombalayım ya ,2022-11-20 00:23:05+00:00,1266451397836509184,Shelby,tr
1594123228062138369,@jjleftball @devrimzengi79 Serdar fb de degilde konya kayseri Hatay karagümrük Ankara gibi takimlarda oynasin bak g… https://t.co/seFZJbcxfg,    Serdar fb de degilde konya kayseri Hatay karagümrük Ankara gibi takimlarda oynasin bak g   ,2022-11-20 00:19:29+00:00,1527025801417441282,"Durana,li",tr
1594122251326070786,@Kivancli_1903 @HeluaD1 onu siktir et bu paylaşımın aynısını Melih Gökçek yapmış düşün yani Ankara'nın emanet edild… https://t.co/SlYvbYqGHF,    onu siktir et bu paylaşımın aynısını Melih Gökçek yapmış düşün yani Ankara nın emanet edild   ,2022-11-20 00:15:36+00:00,1583868051048566786,worn.sair_02,tr
